# us 0.1.0 golden corpus - kernel Select (UniversalSqueaker). Lines: scenario|mode|domain|action|seed|gate|eggs|soundKey|tier|poolStableKey; '-' = none.
# Rebuilt by tools/UniversalSqueakerKernelTests; scenarios frozen in Scenarios.cs (S1-S7 constructed, two-race equal routing). Any delta on replay = regression.
S7-two-races|Off|US_Race_B|Move|1|all|off|US_Fallback_Move|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Move|1|partial|off|US_Fallback_Move|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Move|2|all|off|US_Fallback_Move|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Move|2|partial|off|US_Fallback_Move|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Move|3|all|off|US_Fallback_Move|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Move|3|partial|off|US_Fallback_Move|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Move|1|all|on|US_Fallback_Move|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Move|1|partial|on|US_Fallback_Move|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Move|2|all|on|US_Fallback_Move|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Move|2|partial|on|US_Fallback_Move|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Move|3|all|on|US_Fallback_Move|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Move|3|partial|on|US_Fallback_Move|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Social|1|all|off|US_Fallback_Social|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Social|1|partial|off|US_Fallback_Social|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Social|2|all|off|US_Fallback_Social|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Social|2|partial|off|US_Fallback_Social|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Social|3|all|off|US_Fallback_Social|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Social|3|partial|off|US_Fallback_Social|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Social|1|all|on|US_Fallback_Social|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Social|1|partial|on|US_Fallback_Social|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Social|2|all|on|US_Fallback_Social|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Social|2|partial|on|US_Fallback_Social|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Social|3|all|on|US_Fallback_Social|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Social|3|partial|on|US_Fallback_Social|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Joy|1|all|off|US_Fallback_Joy|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Joy|1|partial|off|US_Fallback_Joy|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Joy|2|all|off|US_Fallback_Joy|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Joy|2|partial|off|US_Fallback_Joy|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Joy|3|all|off|US_Fallback_Joy|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Joy|3|partial|off|US_Fallback_Joy|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Joy|1|all|on|US_Fallback_Joy|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Joy|1|partial|on|US_Fallback_Joy|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Joy|2|all|on|US_Fallback_Joy|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Joy|2|partial|on|US_Fallback_Joy|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Joy|3|all|on|US_Fallback_Joy|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Joy|3|partial|on|US_Fallback_Joy|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Death|1|all|off|US_Fallback_Death|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Death|1|partial|off|US_Fallback_Death|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Death|2|all|off|US_Fallback_Death|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Death|2|partial|off|US_Fallback_Death|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Death|3|all|off|US_Fallback_Death|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Death|3|partial|off|US_Fallback_Death|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Death|1|all|on|US_Fallback_Death|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Death|1|partial|on|US_Fallback_Death|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Death|2|all|on|US_Fallback_Death|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Death|2|partial|on|US_Fallback_Death|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Death|3|all|on|US_Fallback_Death|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Death|3|partial|on|US_Fallback_Death|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Draft|1|all|off|US_Fallback_Draft|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Draft|1|partial|off|US_Fallback_Draft|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Draft|2|all|off|US_Fallback_Draft|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Draft|2|partial|off|US_Fallback_Draft|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Draft|3|all|off|US_Fallback_Draft|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Draft|3|partial|off|US_Fallback_Draft|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Draft|1|all|on|US_Fallback_Draft|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Draft|1|partial|on|US_Fallback_Draft|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Draft|2|all|on|US_Fallback_Draft|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Draft|2|partial|on|US_Fallback_Draft|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Draft|3|all|on|US_Fallback_Draft|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Draft|3|partial|on|US_Fallback_Draft|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Undraft|1|all|off|US_Fallback_Undraft|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Undraft|1|partial|off|US_Fallback_Undraft|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Undraft|2|all|off|US_Fallback_Undraft|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Undraft|2|partial|off|US_Fallback_Undraft|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Undraft|3|all|off|US_Fallback_Undraft|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Undraft|3|partial|off|US_Fallback_Undraft|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Undraft|1|all|on|US_Fallback_Undraft|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Undraft|1|partial|on|US_Fallback_Undraft|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Undraft|2|all|on|US_Fallback_Undraft|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Undraft|2|partial|on|US_Fallback_Undraft|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Undraft|3|all|on|US_Fallback_Undraft|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Undraft|3|partial|on|US_Fallback_Undraft|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Attack|1|all|off|US_Fallback_Attack|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Attack|1|partial|off|US_Fallback_Attack|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Attack|2|all|off|US_Fallback_Attack|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Attack|2|partial|off|US_Fallback_Attack|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Attack|3|all|off|US_Fallback_Attack|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Attack|3|partial|off|US_Fallback_Attack|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Attack|1|all|on|US_Fallback_Attack|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Attack|1|partial|on|US_Fallback_Attack|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Attack|2|all|on|US_Fallback_Attack|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Attack|2|partial|on|US_Fallback_Attack|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Attack|3|all|on|US_Fallback_Attack|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Attack|3|partial|on|US_Fallback_Attack|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Work|1|all|off|US_Fallback_Work|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Work|1|partial|off|US_Fallback_Work|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Work|2|all|off|US_Fallback_Work|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Work|2|partial|off|US_Fallback_Work|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Work|3|all|off|US_Fallback_Work|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Work|3|partial|off|US_Fallback_Work|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Work|1|all|on|US_Fallback_Work|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Work|1|partial|on|US_Fallback_Work|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Work|2|all|on|US_Fallback_Work|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Work|2|partial|on|US_Fallback_Work|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Work|3|all|on|US_Fallback_Work|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Work|3|partial|on|US_Fallback_Work|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Equip|1|all|off|US_Fallback_Equip|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Equip|1|partial|off|US_Fallback_Equip|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Equip|2|all|off|US_Fallback_Equip|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Equip|2|partial|off|US_Fallback_Equip|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Equip|3|all|off|US_Fallback_Equip|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Equip|3|partial|off|US_Fallback_Equip|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Equip|1|all|on|US_Fallback_Equip|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Equip|1|partial|on|US_Fallback_Equip|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Equip|2|all|on|US_Fallback_Equip|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Equip|2|partial|on|US_Fallback_Equip|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Equip|3|all|on|US_Fallback_Equip|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Equip|3|partial|on|US_Fallback_Equip|BuiltInFallback|-
S7-two-races|Off|US_Race_B|MentalBreak|1|all|off|US_Fallback_MentalBreak|BuiltInFallback|-
S7-two-races|Off|US_Race_B|MentalBreak|1|partial|off|US_Fallback_MentalBreak|BuiltInFallback|-
S7-two-races|Off|US_Race_B|MentalBreak|2|all|off|US_Fallback_MentalBreak|BuiltInFallback|-
S7-two-races|Off|US_Race_B|MentalBreak|2|partial|off|US_Fallback_MentalBreak|BuiltInFallback|-
S7-two-races|Off|US_Race_B|MentalBreak|3|all|off|US_Fallback_MentalBreak|BuiltInFallback|-
S7-two-races|Off|US_Race_B|MentalBreak|3|partial|off|US_Fallback_MentalBreak|BuiltInFallback|-
S7-two-races|Off|US_Race_B|MentalBreak|1|all|on|US_Fallback_MentalBreak|BuiltInFallback|-
S7-two-races|Off|US_Race_B|MentalBreak|1|partial|on|US_Fallback_MentalBreak|BuiltInFallback|-
S7-two-races|Off|US_Race_B|MentalBreak|2|all|on|US_Fallback_MentalBreak|BuiltInFallback|-
S7-two-races|Off|US_Race_B|MentalBreak|2|partial|on|US_Fallback_MentalBreak|BuiltInFallback|-
S7-two-races|Off|US_Race_B|MentalBreak|3|all|on|US_Fallback_MentalBreak|BuiltInFallback|-
S7-two-races|Off|US_Race_B|MentalBreak|3|partial|on|US_Fallback_MentalBreak|BuiltInFallback|-
S7-two-races|Off|US_Race_B|Crying|1|all|off|-|-|-
S7-two-races|Off|US_Race_B|Crying|1|partial|off|-|-|-
S7-two-races|Off|US_Race_B|Crying|2|all|off|-|-|-
S7-two-races|Off|US_Race_B|Crying|2|partial|off|-|-|-
S7-two-races|Off|US_Race_B|Crying|3|all|off|-|-|-
S7-two-races|Off|US_Race_B|Crying|3|partial|off|-|-|-
S7-two-races|Off|US_Race_B|Crying|1|all|on|-|-|-
S7-two-races|Off|US_Race_B|Crying|1|partial|on|-|-|-
S7-two-races|Off|US_Race_B|Crying|2|all|on|-|-|-
S7-two-races|Off|US_Race_B|Crying|2|partial|on|-|-|-
S7-two-races|Off|US_Race_B|Crying|3|all|on|-|-|-
S7-two-races|Off|US_Race_B|Crying|3|partial|on|-|-|-
S7-two-races|Off|US_Race_B|Giggling|1|all|off|-|-|-
S7-two-races|Off|US_Race_B|Giggling|1|partial|off|-|-|-
S7-two-races|Off|US_Race_B|Giggling|2|all|off|-|-|-
S7-two-races|Off|US_Race_B|Giggling|2|partial|off|-|-|-
S7-two-races|Off|US_Race_B|Giggling|3|all|off|-|-|-
S7-two-races|Off|US_Race_B|Giggling|3|partial|off|-|-|-
S7-two-races|Off|US_Race_B|Giggling|1|all|on|-|-|-
S7-two-races|Off|US_Race_B|Giggling|1|partial|on|-|-|-
S7-two-races|Off|US_Race_B|Giggling|2|all|on|-|-|-
S7-two-races|Off|US_Race_B|Giggling|2|partial|on|-|-|-
S7-two-races|Off|US_Race_B|Giggling|3|all|on|-|-|-
S7-two-races|Off|US_Race_B|Giggling|3|partial|on|-|-|-
S7-two-races|Fallback|US_Race_A|Call|1|all|off|us.test:US_Pack_RaceA_Call_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Call|1|partial|off|us.test:US_Pack_RaceA_Call_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Call|2|all|off|us.test:US_Pack_RaceA_Call_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Call|2|partial|off|us.test:US_Pack_RaceA_Call_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Call|3|all|off|us.test:US_Pack_RaceA_Call_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Call|3|partial|off|us.test:US_Pack_RaceA_Call_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Call|1|all|on|us.test:US_Pack_RaceA_Call_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Call|1|partial|on|us.test:US_Pack_RaceA_Call_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Call|2|all|on|us.test:US_Pack_RaceA_Call_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Call|2|partial|on|us.test:US_Pack_RaceA_Call_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Call|3|all|on|us.test:US_Pack_RaceA_Call_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Call|3|partial|on|us.test:US_Pack_RaceA_Call_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Eat|1|all|off|us.test:US_Pack_RaceA_Eat_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Eat|1|partial|off|us.test:US_Pack_RaceA_Eat_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Eat|2|all|off|us.test:US_Pack_RaceA_Eat_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Eat|2|partial|off|us.test:US_Pack_RaceA_Eat_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Eat|3|all|off|us.test:US_Pack_RaceA_Eat_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Eat|3|partial|off|us.test:US_Pack_RaceA_Eat_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Eat|1|all|on|us.test:US_Pack_RaceA_Eat_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Eat|1|partial|on|us.test:US_Pack_RaceA_Eat_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Eat|2|all|on|us.test:US_Pack_RaceA_Eat_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Eat|2|partial|on|us.test:US_Pack_RaceA_Eat_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Eat|3|all|on|us.test:US_Pack_RaceA_Eat_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Eat|3|partial|on|us.test:US_Pack_RaceA_Eat_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Sleep|1|all|off|us.test:US_Pack_RaceA_Sleep_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Sleep|1|partial|off|us.test:US_Pack_RaceA_Sleep_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Sleep|2|all|off|us.test:US_Pack_RaceA_Sleep_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Sleep|2|partial|off|us.test:US_Pack_RaceA_Sleep_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Sleep|3|all|off|us.test:US_Pack_RaceA_Sleep_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Sleep|3|partial|off|us.test:US_Pack_RaceA_Sleep_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Sleep|1|all|on|us.test:US_Pack_RaceA_Sleep_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Sleep|1|partial|on|us.test:US_Pack_RaceA_Sleep_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Sleep|2|all|on|us.test:US_Pack_RaceA_Sleep_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Sleep|2|partial|on|us.test:US_Pack_RaceA_Sleep_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Sleep|3|all|on|us.test:US_Pack_RaceA_Sleep_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Sleep|3|partial|on|us.test:US_Pack_RaceA_Sleep_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Wounded|1|all|off|us.test:US_Pack_RaceA_Wounded_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Wounded|1|partial|off|us.test:US_Pack_RaceA_Wounded_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Wounded|2|all|off|us.test:US_Pack_RaceA_Wounded_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Wounded|2|partial|off|us.test:US_Pack_RaceA_Wounded_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Wounded|3|all|off|us.test:US_Pack_RaceA_Wounded_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Wounded|3|partial|off|us.test:US_Pack_RaceA_Wounded_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Wounded|1|all|on|us.test:US_Pack_RaceA_Wounded_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Wounded|1|partial|on|us.test:US_Pack_RaceA_Wounded_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Wounded|2|all|on|us.test:US_Pack_RaceA_Wounded_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Wounded|2|partial|on|us.test:US_Pack_RaceA_Wounded_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Wounded|3|all|on|us.test:US_Pack_RaceA_Wounded_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Wounded|3|partial|on|us.test:US_Pack_RaceA_Wounded_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Select|1|all|off|us.test:US_Pack_RaceA_Select_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Select|1|partial|off|us.test:US_Pack_RaceA_Select_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Select|2|all|off|us.test:US_Pack_RaceA_Select_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Select|2|partial|off|us.test:US_Pack_RaceA_Select_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Select|3|all|off|us.test:US_Pack_RaceA_Select_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Select|3|partial|off|us.test:US_Pack_RaceA_Select_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Select|1|all|on|us.test:US_Pack_RaceA_Select_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Select|1|partial|on|us.test:US_Pack_RaceA_Select_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Select|2|all|on|us.test:US_Pack_RaceA_Select_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Select|2|partial|on|us.test:US_Pack_RaceA_Select_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Select|3|all|on|us.test:US_Pack_RaceA_Select_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Select|3|partial|on|us.test:US_Pack_RaceA_Select_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Move|1|all|off|us.test:US_Pack_RaceA_Move_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Move|1|partial|off|us.test:US_Pack_RaceA_Move_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Move|2|all|off|us.test:US_Pack_RaceA_Move_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Move|2|partial|off|us.test:US_Pack_RaceA_Move_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Move|3|all|off|us.test:US_Pack_RaceA_Move_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Move|3|partial|off|us.test:US_Pack_RaceA_Move_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Move|1|all|on|us.test:US_Pack_RaceA_Move_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Move|1|partial|on|us.test:US_Pack_RaceA_Move_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Move|2|all|on|us.test:US_Pack_RaceA_Move_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Move|2|partial|on|us.test:US_Pack_RaceA_Move_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Move|3|all|on|us.test:US_Pack_RaceA_Move_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Move|3|partial|on|us.test:US_Pack_RaceA_Move_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Social|1|all|off|us.test:US_Pack_RaceA_Social_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Social|1|partial|off|us.test:US_Pack_RaceA_Social_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Social|2|all|off|us.test:US_Pack_RaceA_Social_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Social|2|partial|off|us.test:US_Pack_RaceA_Social_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Social|3|all|off|us.test:US_Pack_RaceA_Social_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Social|3|partial|off|us.test:US_Pack_RaceA_Social_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Social|1|all|on|us.test:US_Pack_RaceA_Social_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Social|1|partial|on|us.test:US_Pack_RaceA_Social_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Social|2|all|on|us.test:US_Pack_RaceA_Social_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Social|2|partial|on|us.test:US_Pack_RaceA_Social_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Social|3|all|on|us.test:US_Pack_RaceA_Social_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Social|3|partial|on|us.test:US_Pack_RaceA_Social_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Joy|1|all|off|us.test:US_Pack_RaceA_Joy_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Joy|1|partial|off|us.test:US_Pack_RaceA_Joy_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Joy|2|all|off|us.test:US_Pack_RaceA_Joy_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Joy|2|partial|off|us.test:US_Pack_RaceA_Joy_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Joy|3|all|off|us.test:US_Pack_RaceA_Joy_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Joy|3|partial|off|us.test:US_Pack_RaceA_Joy_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Joy|1|all|on|us.test:US_Pack_RaceA_Joy_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Joy|1|partial|on|us.test:US_Pack_RaceA_Joy_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Joy|2|all|on|us.test:US_Pack_RaceA_Joy_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Joy|2|partial|on|us.test:US_Pack_RaceA_Joy_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Joy|3|all|on|us.test:US_Pack_RaceA_Joy_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Joy|3|partial|on|us.test:US_Pack_RaceA_Joy_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Death|1|all|off|us.test:US_Pack_RaceA_Death_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Death|1|partial|off|us.test:US_Pack_RaceA_Death_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Death|2|all|off|us.test:US_Pack_RaceA_Death_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Death|2|partial|off|us.test:US_Pack_RaceA_Death_1|RacePack|us.test:US_Pack_RaceA
S7-two-races|Fallback|US_Race_A|Death|3|all|off|us.test:US_Pack_RaceA_Death_1|RacePack|us.test:US_Pack_RaceA
