# 0.3.1 golden corpus - kernel Select (SqueakPoolRegistry). Lines: scenario|mode|domain|action|seed|gate|eggs|soundKey|tier|poolStableKey; '-' = none.
# Rebuilt by tools/KernelCharacterization; scenarios frozen in Scenarios.cs (S1-S7 constructed incl. egg/two-race, F03-F07 fixture-driven from fixtures/input). Any delta on replay = regression.
F05-multi-lastwins|Remix|Ratkin|Attack|2|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Attack_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Attack|3|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Attack_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Attack|3|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Attack_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Attack|1|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Attack_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Attack|1|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Attack_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Attack|2|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Attack_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Attack|2|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Attack_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Attack|3|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Attack_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Attack|3|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Attack_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Work|1|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Work_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Work|1|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Work_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Work|2|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Work_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Work|2|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Work_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Work|3|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Work_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Work|3|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Work_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Work|1|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Work_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Work|1|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Work_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Work|2|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Work_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Work|2|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Work_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Work|3|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Work_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Work|3|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Work_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Equip|1|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Equip_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Equip|1|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Equip_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Equip|2|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Equip_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Equip|2|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Equip_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Equip|3|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Equip_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Equip|3|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Equip_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Equip|1|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Equip_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Equip|1|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Equip_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Equip|2|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Equip_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Equip|2|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Equip_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Equip|3|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Equip_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Equip|3|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Equip_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|MentalBreak|1|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_MentalBreak_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|MentalBreak|1|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_MentalBreak_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|MentalBreak|2|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_MentalBreak_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|MentalBreak|2|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_MentalBreak_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|MentalBreak|3|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_MentalBreak_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|MentalBreak|3|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_MentalBreak_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|MentalBreak|1|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_MentalBreak_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|MentalBreak|1|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_MentalBreak_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|MentalBreak|2|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_MentalBreak_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|MentalBreak|2|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_MentalBreak_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|MentalBreak|3|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_MentalBreak_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|MentalBreak|3|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_MentalBreak_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Crying|1|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Crying_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Crying|1|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Crying_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Crying|2|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Crying_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Crying|2|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Crying_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Crying|3|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Crying_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Crying|3|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Crying_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Crying|1|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Crying_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Crying|1|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Crying_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Crying|2|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Crying_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Crying|2|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Crying_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Crying|3|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Crying_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Crying|3|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Crying_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Giggling|1|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Giggling_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Giggling|1|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Giggling_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Giggling|2|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Giggling_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Giggling|2|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Giggling_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Giggling|3|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Giggling_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Giggling|3|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Giggling_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Giggling|1|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Giggling_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Giggling|1|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Giggling_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Giggling|2|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Giggling_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Giggling|2|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Giggling_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Giggling|3|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Giggling_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin|Giggling|3|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Giggling_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Call|1|all|off|SR_Call|BuiltInFallback|-
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Call|1|partial|off|SR_Call|BuiltInFallback|-
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Call|2|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Call_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Call|2|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Call_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Call|3|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Call_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Call|3|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Call_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Call|1|all|on|SR_Call|BuiltInFallback|-
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Call|1|partial|on|SR_Call|BuiltInFallback|-
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Call|2|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Call_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Call|2|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Call_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Call|3|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Call_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Call|3|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Call_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Eat|1|all|off|SR_Eat|BuiltInFallback|-
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Eat|1|partial|off|SR_Eat|BuiltInFallback|-
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Eat|2|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Eat_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Eat|2|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Eat_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Eat|3|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Eat_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Eat|3|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Eat_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Eat|1|all|on|SR_Eat|BuiltInFallback|-
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Eat|1|partial|on|SR_Eat|BuiltInFallback|-
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Eat|2|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Eat_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Eat|2|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Eat_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Eat|3|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Eat_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Eat|3|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Eat_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Sleep|1|all|off|SR_Sleep|BuiltInFallback|-
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Sleep|1|partial|off|SR_Sleep|BuiltInFallback|-
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Sleep|2|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Sleep_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Sleep|2|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Sleep_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Sleep|3|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Sleep_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Sleep|3|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Sleep_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Sleep|1|all|on|SR_Sleep|BuiltInFallback|-
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Sleep|1|partial|on|SR_Sleep|BuiltInFallback|-
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Sleep|2|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Sleep_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Sleep|2|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Sleep_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Sleep|3|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Sleep_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Sleep|3|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Sleep_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Wounded|1|all|off|SR_Wounded|BuiltInFallback|-
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Wounded|1|partial|off|SR_Wounded|BuiltInFallback|-
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Wounded|2|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Wounded_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Wounded|2|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Wounded_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Wounded|3|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Wounded_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Wounded|3|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Wounded_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Wounded|1|all|on|SR_Wounded|BuiltInFallback|-
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Wounded|1|partial|on|SR_Wounded|BuiltInFallback|-
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Wounded|2|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Wounded_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Wounded|2|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Wounded_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Wounded|3|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Wounded_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Wounded|3|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Wounded_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Select|1|all|off|SR_Select|BuiltInFallback|-
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Select|1|partial|off|SR_Select|BuiltInFallback|-
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Select|2|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Select_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Select|2|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Select_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Select|3|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Select_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Select|3|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Select_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Select|1|all|on|SR_Select|BuiltInFallback|-
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Select|1|partial|on|SR_Select|BuiltInFallback|-
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Select|2|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Select_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Select|2|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Select_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Select|3|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Select_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Select|3|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Select_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Move|1|all|off|SR_Move|BuiltInFallback|-
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Move|1|partial|off|SR_Move|BuiltInFallback|-
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Move|2|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Move_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin+Baseliner_Highmate|Move|2|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Move_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
